id,titlu,pret,moneda,nr_camere,suprafata,link,imagini_paths,numar_imagini,observatii,descriere,data_cont,nr_postari,pret_estim,data_cont_parsed,vechime_zile,scam,delta_pret
561,Anunț,199000,EUR,4,120,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-individuala-cu-4-camere-mosnita-veche-lidl/7239h1e9g81775g4dg52249225i1ffdf.html,images_case/anunt_561_img_0.webp|images_case/anunt_561_img_1.webp|images_case/anunt_561_img_2.webp|images_case/anunt_561_img_3.webp,4,,"District Real Estate va prezinta spre vanzare o casa individuala, avand 4 camere, 2 bai și terasa. Proprietatea este situata în Mosnita Veche, intr-o zona liniștită, pe o strada asfaltata foarte aproape de noul Lidl. Imobilul se desfasoara pe o suprafata utila de 120mp și este amplasat pe un teren de 450mp, curtea fiind amenajată cu beton amprentat. Compartimentarea proprietatii este urmatoarea: Parter: - Living cu bucatarie open-space (se poate inchide la nevoie) - Baie dotata cu dus și geam - Terasa Mansarda: - 2 Dormitoare cu acces pe terasa - Dormitor/Birou - Baie dotata cu cada și geam Confortul termic este realizat prin pardoseala cu ajutorul centralei proprii pe gaz. Mai multe detalii: -Duplexul dispune de toate utilitatile : apa retea, apa forată, canalizare, curent, curent trifazic, gaz. - Pod izolat cu vadă bazaltică - Izolație exterioara cu polistiren de 10 - Scara interioară din lemn masiv inclusă în prețul de vânzare Pretul de vanzare este de 199.000 euro la stadiul actual. Oferim consultanta si solutii financiare in vederea obtinerii unui credit imobiliar avantajos, cu ajutorul colaboratorilor nostri. Pentru vizionari si alte detalii va stam la dispozitie. ID anunț : 1762605455",27.10.2021,717,182751.40625,2021-10-27,1502.0,0,16248.59375
562,Anunț,139900,EUR,3,504,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-individuala-cu-3-camere-sacalaz/i4ge5572ehe672i2e7807i7gii3i56e9.html,images_case/anunt_562_img_0.webp|images_case/anunt_562_img_1.webp|images_case/anunt_562_img_2.webp|images_case/anunt_562_img_3.webp,4,,"District Real Estate vă propune spre vânzare o casă individuală in Sacalaz. Dispune de un teren de 504 mp si se desfășoară pe o suprafață utilă de 100 mp. Acoperisul este facut din tigla de beton. Compartimentarea: - Hol intrare - Bucatarie inchisa - Living imens - Baie cu cabina de dus - Dormitor - Dormitor 2 - Dressing -Baie cu cada Casa dispune de toate utilitatile, inclusiv asfalt in fata casei. Confortul termic se realizează prin centrală proprie cu ajutorul caloriferelor. Pretul este de 139.900 euro usor negociabil. Pentru mai multe detalii, planuri, finanțări sau o vizionare vă stau la dispoziție. ID anunț : 1764499292",27.10.2021,717,208396.09375,2021-10-27,1502.0,0,-68496.09375
563,Anunț,299990,EUR,11,411,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/comision-0-casa-de-vanzare-cu-5-apartamente-la-curte-comuna-in-zona-traian/7i132e39iigg7dg1d71fge649g676h9i.html,images_case/anunt_563_img_0.webp|images_case/anunt_563_img_1.webp|images_case/anunt_563_img_2.webp|images_case/anunt_563_img_3.webp,4,,"Casa la curte comuna cu 5 apartamente de vanzare in localitatea Timisoara, zona Traian. FOXFORT propune spre vanzare casa la curte comuna cu 5 apartamente in curte cu un regim de inaltime Parter, situata in Timisoara, zona Traian, avand un numar de 11 camere, cu o suprafata utila de 411 mp si teren 726 mp. Anul constructiei este 1900, structura beton, material zidarie caramida. Imobilul dispune de urmatoarele utilitati: curent electric, apa, canalizare, gazul la poarta. Casa se vinde nemobilata si neutilata, casa necesita renovare. Imobilul dispune de soba teracota. Finisajele interioare sunt clasice: - Usa intrare: lemn; - Tamplarie ferestre: lemn; - Podele: parchet, gresie. Pretul este de 299.990€ - COMISION 0%. Se accepta ca si modalitate de plata surse proprii sau credit bancar. ID intern: V7826 ID anunț : 1738843105",11.10.2019,1416,127526.3046875,2019-11-10,2219.0,0,172463.6953125
564,Anunț,198000,EUR,4,18,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/duplex-cu-4-camere-mosnita-noua-centura/gg21245618f57e70e816h841eddi66df.html,images_case/anunt_564_img_0.webp|images_case/anunt_564_img_1.webp|images_case/anunt_564_img_2.webp|images_case/anunt_564_img_3.webp,4,,"District Real Estate va prezinta spre vanzare, un duplex cu 4 camere, 2 bai si terasa (18 mp), situat in Mosnita Noua, in apropiere de Centura Timisoarei intr-un cartier in plina dezvoltare. Duplexul se desfasoara pe o suprafata utila de 110mp și este amplasat pe un teren de 250mp. Compartimentarea la parter se prezinta astfel: - Hol acces - Dormitor - Baie cu cabina de dus - Living spatios cu bucatarie open-space La etaj: - 2 dormitoare - 1 baie Confortul termic este realizat cu ajutorul centralei proprii, cu incalzirea prin pardoseala. Duplexul se vinde la 198.000 Euro la cheie. termen de finalizare in martie 2026. Mai multe detalii: - Curte - Dispune de gaz, curent, apa, canalizarea va fi trasa, in cel mai rau caz se poate face fosa Oferim consultanta si solutii financiare in vederea obtinerii unui credit imobiliar avantajos, cu ajutorul colaboratorilor nostri. Pentru vizionari si alte detalii va stam la dispozitie. ID anunț : 1764231464",27.10.2021,717,125620.609375,2021-10-27,1502.0,0,72379.390625
565,Anunț,206500,EUR,4,347,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/duplex-modern-cu-4-camere-despartit-prin-camera-tehnica-i-mosnita-noua/4f01i470e8fe7f7gd917371ih86f10d7.html,images_case/anunt_565_img_0.webp|images_case/anunt_565_img_1.webp|images_case/anunt_565_img_2.webp|images_case/anunt_565_img_3.webp,4,,,,0,177016.671875,,,0,29483.328125
566,Anunț,184900,EUR,4,200,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-individuala-cu-4-camere-comision-0-i-giarmata-mare/di00f4i03e6f721e29f8f90409ff8554.html,images_case/anunt_566_img_0.webp|images_case/anunt_566_img_1.webp|images_case/anunt_566_img_2.webp|images_case/anunt_566_img_3.webp,4,,"District Real Estate va prezinta spre vanzare o casa individuala, cu 4 camere, situat in Giarmata, langa stadion, mai exact pe strada Concesionarilor. Imobilul a fost finalizat in anul 2022, constructia este din caramida Porotherm, in regim de inaltime P+M . Casa se desfasoara pe o suprafata utila de 200mp si este amplasata pe un teren de 612mp. Compartimentarea se prezinta astfel: PARTER: - Hol intrare - Living complet mobilat (24mp) - Dormitor 1 (16mp) - Bucatarie separata - Baie cu cada - Camera tehnica ETAJ: - Hol - Dormitor 2 ( 24 mp) - Dormitor 3 (16 mp) - Baie - Acces in pod inalt Confortul termic este realizat prin intermediul centralei proprii, prin pardoseala Mai multe detalii: - Constructie din caramida Porotherm - Izolatie exterioara cu polistiren 10cm - Centrala termica pe gaz este NOUA Pretul este de 184.900 euro. Oferim consultanta si solutii financiare in vederea obtinerii unui credit imobiliar avantajos, cu ajutorul colaboratorilor nostri. Pentru vizionari si alte detalii va stam la dispozitie. ID anunț : 1752842107",27.10.2021,717,173530.28125,2021-10-27,1502.0,0,11369.71875
567,Anunț,420000,EUR,4,136,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/duplex-deosebit-cu-4-camere-despartit-prin-camera-tehnica-girocului/059394e6d07d7898e24h79f0h50h0ih0.html,images_case/anunt_567_img_0.webp|images_case/anunt_567_img_1.webp|images_case/anunt_567_img_2.webp|images_case/anunt_567_img_3.webp,4,,"District Real Estate va prezinta spre vanzare un duplex modern cu 4 camere si 3 bai, despărțit prin camera tehnica, situat in Timisoara, Zona Girocului, foarte aproape de Gym One, Lidl, Kaufland, Mega Image, mijloace de transport in comun si multe alte puncte de interes. Duplexul se desfasoara pe o suprafata utila de 136mp și este amplasata pe un teren de 389mp. Compartimentarea proprietatii este urmatoarea: Parter: - Hol acces, - Living cu bucătărie open-space care se poate inchide, - Baie cu dus si geam, - 2 terase dintre care una acoperita - Camera tehnica, Etaj: - Dormitor cu baie proprie dotata cu dus, - Dormitor cu dresing, - Dormitor, - Baie dotată cu cada , Confortul termic este realizat prin pardoseala cu ajutorul centralei proprii pe gaz si a aparatelor de aer conditionat. Se vinde complet mobilat si utilat. Mai multe detalii: - Duplexul dispune de toate utilitatile : apa forata, fosa septica, curent, curent trifazic , gaz, canalizare, - Poarta acces auto automatizata, - Termostat ambiental in fiecare incapere, - Proprietate dispune de sistem de alarma si supraveghere video, -  Acoperis cu hidroizolatie, polistiren de 10 si pietris, - Curte amenajata cu pavaj si plante ornamentale. Pretul de vanzare este de 420 000euro negociabil! COMISION 0% Oferim consultanta si solutii financiare in vederea obtinerii unui credit imobiliar avantajos, cu ajutorul colaboratorilor nostri. Pentru vizionari si alte detalii va stam la dispozitie. ID anunț : 1762781362",27.10.2021,717,184082.0625,2021-10-27,1502.0,0,235917.9375
568,Anunț,125000,EUR,3,250,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/duplex-deosebit-cu-3-camere-despartit-prin-baie-albina/50h3h39fg2407gede3386e7499i4h770.html,images_case/anunt_568_img_0.webp|images_case/anunt_568_img_1.webp|images_case/anunt_568_img_2.webp|images_case/anunt_568_img_3.webp,4,,"District Real Estate va prezinta spre vanzare un duplex deosebit, pe parter, cu 3 camere fiind despărțit prin baie, situat în Albina. Situat pe parter, amplasat pe un teren de 250mp, având o suprafață utila de 62mp și o terasa acoperită de 5,5mp, acest duplex oferă confortul ideal, fiind compartimentat astfel: - Hol de acces cu spațiu de depozitare, - 2 Dormitoare complet mobilate, - Living open space cu bucatarie, - Baie cu cada și geam - Tersa acoperită Confortul termic este realizat cu ajutorul centralei proprii cu încălzire prin pardoseala. Casa se vinde mobilată și utilată așa cum este în pozele de prezentare. Mai multe detalii: - utilitati: apa retea,, curent, gaz, canalizare în fata casei - constructie din cărămidă, izolație exterior - EPS10 - placa de beton cu acces facil în pod - ideal pentr depozitare - termostat ambiental în fiecare încăpere - casuta pentru depozitare - curte complet amenajata cu pavaj, plante ornamentale și sistem de irigații Duplexul dispune de loc de parcare atât în curte cât și în fata casei, accesul fiind unul facil, pe un drum pietruit. Pretul de vanzare este de 125.000 Euro negociabil cu TVA inclus. Oferim consultanta si solutii financiare in vederea obtinerii unui credit imobiliar avantajos, cu ajutorul colaboratorilor nostri. Suntem aici pentru a vă ajuta să vă transformați visul în realitate! ID anunț : 1764927051",27.10.2021,717,197873.359375,2021-10-27,1502.0,0,-72873.359375
569,Anunț,189999,EUR,3,75,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/duplex-superb-cu-3-camere-dumbravita/dh61gf69i1e87i9fe847765f15455266.html,images_case/anunt_569_img_0.webp|images_case/anunt_569_img_1.webp|images_case/anunt_569_img_2.webp|images_case/anunt_569_img_3.webp,4,,"District Real Estate va prezinta spre vanzare, un duplex superb cu trei camere si doua bai, situat in Dumbravita. Duplexul este situat pe parter si dispune de finisaje premium care asigura un stil de viata modern si elegant. Duplexul se desfasoara pe o suprafata utila de 75mp și este amplasat pe un teren de 350mp. Compartimentarea se prezinta astfel: - Hol acces - Baie cu dus - Dormitor - Baie cu cada - Living open-space cu bucataria - Dormitor - Camera tehnica. Confortul termic este realizat cu ajutorul centralei proprii, cu incalzirea prin pardoseala. Se vinde complet mobilat si utilat la pretul de 190.000 euro! Mai multe detalii: - Curte amenajata cu gazon, pomisori si piatra decorativa. - Suplimentar exista calorifere in cele doua bai. - Aer conditionat 12.000 BTU. Oferim consultanta si solutii financiare in vederea obtinerii unui credit imobiliar avantajos, cu ajutorul colaboratorilor nostri. Pentru vizionari si alte detalii va stam la dispozitie. ID anunț : 1752684218",27.10.2021,717,205002.890625,2021-10-27,1502.0,0,-15003.890625
570,Anunț,250000,EUR,5,120,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/duplex-superb-cu-5-camere-i-mosnita-noua/ig53g26157hi7fgee893gd510g5h78g2.html,images_case/anunt_570_img_0.webp|images_case/anunt_570_img_1.webp|images_case/anunt_570_img_2.webp|images_case/anunt_570_img_3.webp,4,,"District Real Estate va prezinta spre vanzare un duplex spatios, pereti despartitori complet din caramida (fara rigips). Proprietatea este situata in Mosnita Noua, foarte aproape de mijloace de transport in comun, la 5 minute de MINIMOL si multe alte puncte de interes. Duplexul se desfasoara pe o suprafata utila de 120 mp și este amplasat pe un teren de 350mp. Compartimentarea proprietatii este urmatoarea: Parter: - Hol acces - Living cu bucatarie open-space (se poate inchide la nevoie) - Dormitor/ birou - Baie dotata cu dus - Terasa acoperita cu lemn stratificat Etaj: - Dormitor matrimonial cu dressing si balcon - Dormitor 2 - Dormitor 3 - Baie dotata cu cada si dus, avand mobilier lavoar dublu - Din hol acces cu scara ascunsa in pod Detalii proprietate: - Constructie realizata in anul 2023-2024 din caramida Porotherm de 30 cm. - Tigla ceramica import Italia, izolatie acoperis folie speciala izolainer, lada realizata din placi aquapanel. - izolata cu polistiren de 10cm EPS 120 decorativa siliconata sistem complet Baumit. - Profile ornamentale fatada bevolaci - Protectii ferestre din fier forjat vopsit in camp electroctatic. - pereti despartitori complet din caramida (fara rigips) tencuiti mecanizat finisati cu glet si vopsea lavabila. - Profile ornamentale de colt - Plinte polimer - Banda led bai - Cablare si pregatire pt sistem de supraveghere fatada. - Videointerfon cu access wfi - peretele comun DUBLU - placa de beton peste parter si etaj.(PLANSEE CERAMICE) - geamuri termopan cu 3 sticle pentru izolare atat fonica cat si termica superioara, foarte mari si luminoase de culoare INTERIOR ALB EXTERIOR GRI ANTRACIT. - rulouri aluminiu deschidere automata telecomada pt fiecare fereastra individual. - usa acces de termopan plina, usi interioare albe deosebite de calitate superioara MDF PLIN PORTA DORS. - centrala proprie pe gaz, sistem eficient de incalzire in pardoseala cu circuite separat pentru fiecare incapere. - termostate individuale pe fiecare camera . - aparataje modulare Gewis. - gresie si faianta din colectia noua calitate Premium import Italia - parchet stratificat din lemn de 12 mm lipit special pt incalzire prin pardoseala. - scarile din lemn stratificat. - balustrada de lemn tratat si vopsit. - baile sunt dotate cu obiecte sanitare de calitate superioara. Amenajari exterioare: pavaj in partea din fata, acces auto un loc de parcare in curte, alee pietonala perimetrala pavata - scurgeri jgheaburi realizate la fata locului dintr-o singura bucata, de foarte buna calitate. - Glafuri interioare si exterioare marmura. - Gard despartitor realizat din fundatie zidarie boltari , finisat cf fatada + capace din piatra. - Gard fata stalpi turnati din beton , capace gard din piatra speciala. - poarta culisanta din fier forjat + portita access vopsita in camp electrostatic, poarta cu deschidere automatizata . Utilitati: curent, apa de la retea, fosa ecologica cu drenaj foarte bine executat, gaz, internet prin fibra optica, cablu Tv, apa forata pentru irigatii. Confortul termic este realizat cu ajutorul centralei proprii prin pardoseala. Oferim consultanta si solutii financiare in vederea obtinerii unui credit imobiliar avantajos, cu ajutorul colaboratorilor nostri. Pentru vizionari si alte detalii va stam la dispozitie. ID anunț : 1752699518",27.10.2021,717,170722.875,2021-10-27,1502.0,0,79277.125
571,Anunț,248000,EUR,5,700,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-individuala-de-vanzare-constructie-noua-2025-sura-mare/6id574h4ei88733020691dh9dgh483fh.html,images_case/anunt_571_img_0.webp|images_case/anunt_571_img_1.webp|images_case/anunt_571_img_2.webp|images_case/anunt_571_img_3.webp,4,,"Cauti o locuinta ideala pentru tine si pentru familia ta in Sura Mare? Iti doresti o casa intr-o zona linistita, cu curte? TABOO Imobiliare iti propune aceasta casa de vanzare cu 5 camere in Sura Mare . Terenul casei are o suprafata totala de 700 mp, iar suprafata utila a casei este de 200 mp. Structura cladirii este din caramida. Casa de vanzare din Sura Mare a fost construita in anul 2025 si are suprafata construita de 250 mp. Casa de vanzare din Sura Mare este o casa de tip individuala, cu un regim de inaltime Parter + mansarda. Casa este compartimentata astfel: ~ Parter: hol, living, baie, bucatarie, dormitor, terasa; ~ Mansarda: hol, 3 dormitoare, baie, balcon; ~ Pod depozitare. Casa are o curte libera 580 mp cu locuri de parcare, loc pentru zona de joaca a copiilor, 1 terasa de relaxare si spatiu de depozitare. Casa vinde la gri interior si exterior oferind noilor propietari sa o amenajeze dupa bunul lor confort. Zona unde este amplasata casa este foarte bine cotata pe piata imobiliara, fiind situata in apropiere de insitituii publice, insitutii bancare, scoli si statii pentru mijloace de transport public. Finisajele interioare: ~ Usa intrare: pvc; ~ Tamplarie ferestre: pvc, termopan; ~ Podele: nefinisat; ~ Finisaj: semifinisat; ~ Pereti:semifinisat. Pret: 248.000€ Cod ofertă / ID: P24764 Sună-ne acum la 0369.823.823 și află detalii despre această proprietate de vanzare din Sura Mare, dar și despre alte proprietăți potrivite pentru tine. Apartamente de vanzare Sibiu Case de vanzare Sibiu Informatii speciale: 1. Descarcă aplicația de mobilul tau "" TABOO Imobiliare "" din Apple Store, Google Play sau Huawei AppGallery pentru a afla instantaneu noile proprietăți care intră pe piață. 2. Dacă ai o proprietate pe care vrei să o vinzi sau să o închiriezi , suntem aici pentru tine! Contactează-ne pentru o evaluare gratuită fără obligații și vei descoperi avantajele de a lucra cu o echipă dedicată și experimentată. 3. Dacă vrei sa incepi o cariera de agent imobiliar , suna la 0369.823.823 si programeaza o intalnire pentru a afla toate beneficiile si avantajele. Intra pe www.TABOO.ro și descoperă cele mai recente oferte, actualizate zilnic. ID anunț : 1757574862",03.05.2018,1329,130764.046875,2018-03-05,2834.0,0,117235.953125
572,Anunț,285000,EUR,5,300,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/duplex-modern-cu-5-camere-si-curte-amenajata-i-dumbravita/e6hh4154gf1h78dge935gg490h52i9d7.html,images_case/anunt_572_img_0.webp|images_case/anunt_572_img_1.webp|images_case/anunt_572_img_2.webp|images_case/anunt_572_img_3.webp,4,,"District Real Estate vă prezintă spre vânzare o casă modernă, amplasată în Dumbrăvița, zona IKEA, una dintre cele mai căutate și bine dezvoltate zone rezidențiale din nordul Timișoarei. Proprietatea este edificată pe un teren de 300 mp și oferă o suprafață utilă de 135 mp, cu o compartimentare inteligentă și finisaje de calitate, ideală pentru o familie care își dorește confort, eficiență și un stil de viață echilibrat. Detalii tehnice -Construcție P+1 realizată din materiale premium. -Izolație exterioară din polistiren de 10 cm și 20 cm izolație la acoperiș, pentru eficiență termică superioară. -Acoperiș complet finisat, acces facil pe drum asfaltat. Compartimentare -5 camere spațioase și luminoase. -3 băi moderne, complet utilate. -Dormitor matrimonial cu baie proprie și dressing generos. -Două terase de câte 10 mp, perfecte pentru relaxare în aer liber. Exterior și grădină -Grădină amenajată profesional, cu rulou de gazon și sistem de irigații prin picurare. -Spațiu ideal pentru relaxare, loc de joacă sau zonă de grătar. Localizare: Dumbrăvița – zona IKEA, cu acces rapid către Calea Aradului, autostradă și principalele puncte de interes (școli, supermarketuri, saloane, restaurante). Oferim consultanta si solutii financiare in vederea obtinerii unui credit imobiliar avantajos, cu ajutorul colaboratorilor nostri. Pentru vizionari si alte detalii va stam la dispozitie. ID anunț : 1762811089",27.10.2021,717,190174.4375,2021-10-27,1502.0,0,94825.5625
573,Anunț,174990,EUR,4,120,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/duplex-de-vanzare-cu-4-camere-mosnita-noua-id-v5302/98e53efffgh576292ihfggi28h0eedfg.html,images_case/anunt_573_img_0.webp|images_case/anunt_573_img_1.webp|images_case/anunt_573_img_2.webp|images_case/anunt_573_img_3.webp,4,,"ID intern: V5302 Casa cu 4 camere de vanzare in localitatea Mosnita Noua, zona centrala. FOXFORT propune de vanzare casa tip duplex, cu un regim de inaltime Parter + Mansarda, situat in Mosnita Noua, zona centrala, avand un numar de 4 camere, cu o suprafata utila de 120 mp si teren 250 mp si terasa de 27mp. Anul constructiei este 2020, structura beton, material zidarie caramida porotherm. Imobilul dispune de urmatoarele utilitati: curent electric, apa, canalizare, gaz. Compartimentarea este dispusa dupa cum urmeaza: - Parter: bucatarie, loc de luat masa, living, baie, terasa. - Etaj : hol, 3 dormitoare, baie; - Pod depozitare. Finisajele interioare sunt moderne: - Usa intrare: metal; - Usi interioare: celulare; - Tamplarie ferestre: pvc; - Podele: parchet, gresie. Casa se vinde la cheie, cu posibilitate de alegere a usilor interioare intr-un anumit buget. Imobilul dispune de centrala proprie cu incalzire prin calorifere si 1 loc de parcare. Pretul este de 174.990€ - COMISION 0%. Se accepta ca si modalitate de plata cash si credit bancar. Indicator performanta energetica: Clasa A Sediu agentie: Strada Mures, Nr. 39A, Timisoara, Timis Mai multe detalii la telefon: 0374.069.727 ID anunț : 1686214309",11.10.2019,1416,164422.734375,2019-11-10,2219.0,0,10567.265625
574,Anunț,159000,EUR,3,100,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/triplex-modern-cu-3-camere-sad-ghiroda/dd5di4h0fe887e41d135ge392ie6gegh.html,images_case/anunt_574_img_0.webp|images_case/anunt_574_img_1.webp|images_case/anunt_574_img_2.webp|images_case/anunt_574_img_3.webp,4,,"District Real Estate va prezinta spre vanzare o proprietate moderna, un triplex cu 3 camere, situat in Ghiroda, la 2 minute de soseaua principala cu destinatia SAD. Casa se desfasoara pe o suprafata utila de 100 mp și este amplasata pe un teren de 440 mp. Compartimentarea se prezinta astfel: PARTER: - Hol intrare - Living open-space cu bucataria - Baie de serviciu ETAJ: - 2 Dormitoare spatioase - Baie cu cada Confortul termic este realizat de la centrala proprie, prin pardoseala. Zona foarte linistita, cu numeroase facilitati si puncte de interes precum: acces rapid si usor spre Timisoara, Lidl, Profi, Hotel Arta, Socar, Plus Auto Trade etc. Utilitati: Apa de la retea, Gaz, Canalizare, Curent trifazic, Iluminat stradal, Asfalt. Pretul este de 159.000 de euro. Mai multe detali: - 2 Locuri de Parcare - Izolatie exterior cu polistiren de 10 - Izolatie pod cu vata si folie - Finisaje calitative Oferim consultanta si solutii financiare in vederea obtinerii unui credit imobiliar avantajos, cu ajutorul colaboratorilor nostri. Pentru vizionari si alte detalii va stam la dispozitie. ID anunț : 1764842051",27.10.2021,717,213513.90625,2021-10-27,1502.0,0,-54513.90625
575,Anunț,144900,EUR,3,255,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/duplex-modern-cu-3-camere-i-calea-urseni/g362g06g861d715h19286hi87230g4e3.html,images_case/anunt_575_img_0.webp|images_case/anunt_575_img_1.webp|images_case/anunt_575_img_2.webp|images_case/anunt_575_img_3.webp,4,,"District Real Estate va prezinta spre vanzare o casa individuala cu 3 camere, 2 bai si 1 dressing. Cu un teren de 255mp, proprietatea este situata in Calea Urseni, foarte aproape de urcarea pe Centura. Casa se desfasoara pe o suprafata utila de 94mp și este amplasat pe un teren de 255mp. Compartimentarea proprietatii este urmatoarea: Parter: - Living cu spatiu generos de dinning -Bucatarie inchisa - Camera tehnica (6 mp) - Baie dotata cu dus - Terasa acoperita cu travertin (17mp) Etaj: - Dormitor matrimonial cu dressing - Dormitor 2 - Baie dotata cu cada - Din hol acces in pod Detalii proprietate: - Tamplarie de la Salamander cu 7 camere de rupere termica - ⁠Caramida portanta de 25 cm , casa e anvelopata cu polistiren de 15cm eps 80 - ⁠Tigla de beton - ⁠Tavane izolate cu polistiren extrudat - ⁠Pretul include termostatele pentru ambient din fiecare camera Confortul termic este realizat cu ajutorul centralei proprii prin pardoseala. Duplexul este finalizat si dispune de toate utilitatile : apa retea, fosa septica, curent, gaz. Pozele sunt cu scop orientativ a unui proiect finalizat si mobilat al dezvoltatorului. Pretul de vânzare este de 144.900euro! Oferim consultanta si solutii financiare in vederea obtinerii unui credit imobiliar avantajos, cu ajutorul colaboratorilor nostri. Pentru vizionari si alte detalii va stam la dispozitie. ID anunț : 1760532776",27.10.2021,717,178585.90625,2021-10-27,1502.0,0,-33685.90625
576,Anunț,33200,EUR,4,1000,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-la-tara-sat-toplita-muresului/gh0i60e88eg37ii01i3gihh5829f1200.html,images_case/anunt_576_img_0.jpg|images_case/anunt_576_img_1.jpg|images_case/anunt_576_img_2.jpg|images_case/anunt_576_img_3.jpg,4,,"vând casa la 18 Km de Deva formata din 3 camere hol cămară,și bucătărie mare  suprafata de 100 m 2 anexe ;pivniță cuptor ,grajd cu fanar ,magazie lemne curent 220 și 380 siprafata construcții curte etc 1000m2 ID anunț : 1639916897",15.01.2019,3,167295.40625,2019-01-15,2518.0,0,-134095.40625
577,Anunț,210000,EUR,5,132,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-individuala-de-vanzare-5-camere-3-bai-mosnita/h59e0136ffg17212d868ded5f0i26016.html,images_case/anunt_577_img_0.webp|images_case/anunt_577_img_1.webp|images_case/anunt_577_img_2.webp|images_case/anunt_577_img_3.webp,4,,"Casă Individuală de Vânzare 5 camere 3 băi Moșnița 360 Imobiliare vă propune spre vânzare o casă individuală spațioasă și modernă, situată într-o zonă liniștită din Moșnița Veche, ideală pentru o familie care își dorește confort, intimitate și un stil de viață relaxat. Compartimentare: Parter: Living generos open-space cu bucătărie 1 dormitor confortabil 1 baie complet utilată Etaj: Dormitor cu ieșire pe balcon Baie Cameră de dressing Dormitor matrimonial cu baie proprie și balcon privat Suprafață și Teren: Suprafață utilă: 132 mp Teren: 633 mp Acces auto facil Utilități: Curent Gaz Apă Canalizare în curs de implementare (estimare funcțională: anul viitor) Pentru mutare rapidă se poate monta o fosă septică temporară. Preț: 210.000 EURO Comision 0% Pentru detalii suplimentare sau pentru a programa o vizionare (disponibil și în weekend), nu ezitați să mă contactați: Dani 0728 345 300 ID anunț : 1763027358",27.05.2020,94,115429.40625,2020-05-27,2020.0,0,94570.59375
578,Anunț,249990,EUR,5,836,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-individuala-5camere-836mp-teren-140mp-utili-in-centru-sanandrei/5ed00d9f62f779i5e480605e7eh07f91.html,images_case/anunt_578_img_0.jpg|images_case/anunt_578_img_1.jpg|images_case/anunt_578_img_2.jpg|images_case/anunt_578_img_3.jpg,4,,"ID Intern: P1113 WestHub Imobiliare va propune spre vanzare o casa individuala cu 5 camere, 140 mp utili, 836 mp teren, anul constructiei 2009, situata in zona centrala in Sanandrei. -Nivel - P+1 -Suprafata teren - 836 mp -Front stradal - 40 ml -Suprafata utila - 140 mp -Terasa - 46 mp -Numar camere - 5 -Numar bai - 3 -Numar bucatarii - 1 -Locuri de parcare - 2 Alcatuirea casei. Parterul este alcatuit din living cu iesire pe terasa, dormitor, bucatarie si baie La etaj regasim 3 dormitoare, 2 bai si un balcon. Dotari ale imobilului. -Incalzire - Centrala proprie -Usa ext. PVC -⁠Usa int. MDF -Geamuri: PVC Termopan -Podele: Parchet + Gresie -Pereti: Lavabila + Faianta Detalii tehnice: -An constructie: 2009 -Izolatie: Exterioara cu polistiren de 10 cm -Materiale zidarie: Caramida -Placa de beton/ lemn -Regim de inaltime P+1+Pod -Utilitati: apa, gaz, curent, canalizare, fosa PRET: 249.990 Euro Pentru mai multe detalii si programarea  unei vizionari ne puteti contacta la 0773 834 357 WestHub Imobiliare Va asteptam cu drag la o vizionare! ID anunț : 1742896786",29.04.2024,591,210695.5625,2024-04-29,587.0,0,39294.4375
579,Anunț,179000,EUR,6,153,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-vila-superba-cu-6-camere-si-gradina-in-zona-rosu-ilfov/1220f0h81h067hh2die19g47i97112ie.html,images_case/anunt_579_img_0.webp|images_case/anunt_579_img_1.webp|images_case/anunt_579_img_2.webp|images_case/anunt_579_img_3.webp,4,,,,0,226002.21875,,,0,-47002.21875
